Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       2/2           std::_Hashtable<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable() [351]
[369]    0.0    0.00    0.00       2         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, int>, false> > >::_Hashtable_alloc() [369]
                0.00    0.00       2/2           std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, int>, false> >, true>::_Hashtable_ebo_helper() [374]
-----------------------------------------------
                0.00    0.00       2/2           std::_Hashtable<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable() [352]
[370]    0.0    0.00    0.00       2         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, int>, false> > >::~_Hashtable_alloc() [370]
                0.00    0.00       2/2           std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, int>, false> >, true>::~_Hashtable_ebo_helper() [375]
-----------------------------------------------
                0.00    0.00       2/2           std::__detail::_Hashtable_ebo_helper<2, std::__detail::_Mod_range_hashing, true>::_Hashtable_ebo_helper() [378]
[371]    0.0    0.00    0.00       2         std::__detail::_Mod_range_hashing::_Mod_range_hashing() [371]
-----------------------------------------------
                0.00    0.00       2/2           std::_Hashtable<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable() [351]
[372]    0.0    0.00    0.00       2         std::__detail::_Prime_rehash_policy::_Prime_rehash_policy(float) [372]
-----------------------------------------------
                0.00    0.00       2/2           std::__detail::_Hash_code_base<unsigned long, std::pair<unsigned long const, int>, std::__detail::_Select1st, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base() [365]
[373]    0.0    0.00    0.00       2         std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true>::_Hashtable_ebo_helper() [373]
                0.00    0.00       2/2           std::__detail::_Select1st::_Select1st() [362]
-----------------------------------------------
                0.00    0.00       2/2           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, int>, false> > >::_Hashtable_alloc() [369]
[374]    0.0    0.00    0.00       2         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, int>, false> >, true>::_Hashtable_ebo_helper() [374]
                0.00    0.00       2/2           std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, int>, false> >::allocator() [346]
-----------------------------------------------
                0.00    0.00       2/2           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, int>, false> > >::~_Hashtable_alloc() [370]
[375]    0.0    0.00    0.00       2         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, int>, false> >, true>::~_Hashtable_ebo_helper() [375]
                0.00    0.00       2/2           std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, int>, false> >::~allocator() [347]
-----------------------------------------------
                0.00    0.00       2/2           std::__detail::_Hashtable_base<unsigned long, std::pair<unsigned long const, int>, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable_base() [367]
[376]    0.0    0.00    0.00       2         std::__detail::_Hashtable_ebo_helper<0, std::equal_to<unsigned long>, true>::_Hashtable_ebo_helper() [376]
                0.00    0.00       2/2           std::equal_to<unsigned long>::equal_to() [382]
-----------------------------------------------
                0.00    0.00       2/2           std::__detail::_Hash_code_base<unsigned long, std::pair<unsigned long const, int>, std::__detail::_Select1st, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base() [365]
[377]    0.0    0.00    0.00       2         std::__detail::_Hashtable_ebo_helper<1, std::hash<unsigned long>, true>::_Hashtable_ebo_helper() [377]
                0.00    0.00       2/2           std::hash<unsigned long>::hash() [359]
-----------------------------------------------
                0.00    0.00       2/2           std::__detail::_Hash_code_base<unsigned long, std::pair<unsigned long const, int>, std::__detail::_Select1st, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base() [365]
[378]    0.0    0.00    0.00       2         std::__detail::_Hashtable_ebo_helper<2, std::__detail::_Mod_range_hashing, true>::_Hashtable_ebo_helper() [378]
                0.00    0.00       2/2           std::__detail::_Mod_range_hashing::_Mod_range_hashing() [371]
-----------------------------------------------
                0.00    0.00       2/2           std::_Hashtable<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable() [351]
[379]    0.0    0.00    0.00       2         std::__detail::_Insert<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, false, true>::_Insert() [379]
                0.00    0.00       2/2           std::__detail::_Insert_base<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Insert_base() [363]
-----------------------------------------------
                0.00    0.00       2/2           std::_Hashtable<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable() [351]
[380]    0.0    0.00    0.00       2         std::__detail::_Equality<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::_Equality() [380]
-----------------------------------------------
                0.00    0.00       2/2           std::_Hashtable<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable() [351]
[381]    0.0    0.00    0.00       2         std::__detail::_Map_base<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::_Map_base() [381]
-----------------------------------------------
                0.00    0.00       2/2           std::__detail::_Hashtable_ebo_helper<0, std::equal_to<unsigned long>, true>::_Hashtable_ebo_helper() [376]
[382]    0.0    0.00    0.00       2         std::equal_to<unsigned long>::equal_to() [382]
                0.00    0.00       2/2           std::binary_function<unsigned long, unsigned long, bool>::binary_function() [358]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[383]    0.0    0.00    0.00       1         parseArgs(int, char**) [383]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::swap(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [386]
[384]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_on_swap(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [384]
                0.00    0.00       1/1           void std::__alloc_on_swap<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [388]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::swap(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [386]
[385]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_M_swap_data(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&) [385]
                0.00    0.00       3/3           void std::swap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*&) [326]
-----------------------------------------------
                0.00    0.00       1/1           polar_race::HashTable::Load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
[386]    0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::swap(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [386]
                0.00    0.00       2/21          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [240]
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_M_swap_data(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&) [385]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_on_swap(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [384]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[387]    0.0    0.00    0.00       1         std::__cxx11::to_string(unsigned long long) [387]
                0.00    0.00       1/7513        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [83]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_on_swap(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [384]
[388]    0.0    0.00    0.00       1         void std::__alloc_on_swap<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [388]
                0.00    0.00       1/1           void std::__do_alloc_on_swap<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::integral_constant<bool, false>) [389]
-----------------------------------------------
                0.00    0.00       1/1           void std::__alloc_on_swap<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [388]
[389]    0.0    0.00    0.00       1         void std::__do_alloc_on_swap<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::integral_constant<bool, false>) [389]
-----------------------------------------------

Index by function name

 [327] gen_random(char*, int) [269] std::allocator<int>::~allocator() [51] std::mutex::lock()
   [4] bench_thread(int)     [348] std::_Hashtable<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [23] std::mutex::unlock()
 [295] asm_rdtsc()           [349] std::_Hashtable<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets() [15] std::mutex::mutex()
 [383] parseArgs(int, char**) [350] std::_Hashtable<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [66] std::queue<int, std::deque<int, std::allocator<int> > >::pop()
  [13] mehcached_zeta(unsigned long, double, unsigned long, double) (zipf.h) [351] std::_Hashtable<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable() [58] std::queue<int, std::deque<int, std::allocator<int> > >::push(int const&)
 [123] __gthread_equal(unsigned long, unsigned long) (gthr-default.h) [352] std::_Hashtable<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable() [67] std::queue<int, std::deque<int, std::allocator<int> > >::front()
  [69] mehcached_rand_d(unsigned long*) (zipf.h) [146] std::_Head_base<0ul, void (*)(int), false>::_M_head(std::_Head_base<0ul, void (*)(int), false>&) [311] std::queue<int, std::deque<int, std::allocator<int> > >::queue(std::deque<int, std::allocator<int> >&&)
  [48] __gthread_active_p() (gthr-default.h) [145] std::_Head_base<0ul, void (*)(int), false>::_Head_base<void (*)(int)>(void (*&&)(int)) [312] std::queue<int, std::deque<int, std::allocator<int> > >::~queue()
  [33] mehcached_zipf_init(zipf_gen_state*, unsigned long, double, unsigned long) (zipf.h) [147] std::_Head_base<1ul, int, false>::_M_head(std::_Head_base<1ul, int, false>&) [171] std::tuple<void (*)(int), int>::tuple<void (*)(int), int&, void>(void (*&&)(int), int&)
  [12] mehcached_zipf_next(zipf_gen_state*) (zipf.h) [166] std::_Head_base<1ul, int, false>::_Head_base<int&>(int&) [192] std::tuple<void (*)(int), int>::tuple(std::tuple<void (*)(int), int>&&)
  [49] __gthread_mutex_lock(pthread_mutex_t*) (gthr-default.h) [169] std::_Head_base<1ul, int, false>::_Head_base<int>(int&&) [93] std::atomic<polar_race::FileGroup::Location>::store(polar_race::FileGroup::Location, std::memory_order)
  [22] mehcached_pow_approx(double, double) (zipf.h) [96] std::_Iter_base<int**, false>::_S_base(int**) [28] std::atomic<polar_race::FileGroup::Location>::atomic()
  [50] __gthread_mutex_unlock(pthread_mutex_t*) (gthr-default.h) [179] std::shared_ptr<std::thread::_Impl_base>::shared_ptr() [45] std::atomic<unsigned char>::atomic()
   [6] polar_race::EngineRace::Open(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, polar_race::Engine**) [220] std::shared_ptr<std::thread::_Impl_base>::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, void>(std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >&&) [360] std::atomic<int>::atomic()
  [17] polar_race::EngineRace::Read(polar_race::PolarString const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [156] std::shared_ptr<std::thread::_Impl_base>::~shared_ptr() [361] std::atomic<int>::atomic(int)
   [8] polar_race::EngineRace::Write(polar_race::PolarString const&, polar_race::PolarString const&) [190] std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::shared_ptr<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::_Sp_make_shared_tag, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&) [20] std::atomic<unsigned long>::atomic()
   [9] polar_race::EngineRace::EngineRace(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [184] std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::~shared_ptr() [168] std::thread::_Impl_base::_Impl_base()
 [328] polar_race::EngineRace::~EngineRace() [303] std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_M_swap_data(std::_Deque_base<int, std::allocator<int> >::_Deque_impl&) [229] std::thread::_Impl_base::~_Impl_base()
 [329] polar_race::EngineRace::~EngineRace() [304] std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl(std::allocator<int>&&) [178] std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > std::thread::_M_make_routine<std::_Bind_simple<void (*(int))(int)> >(std::_Bind_simple<void (*(int))(int)>&&)
  [71] polar_race::PolarString::PolarString(char const*) [305] std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [111] std::thread::id::id()
  [68] polar_race::PolarString::PolarString(char const*, unsigned long) [270] std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [172] std::thread::swap(std::thread&)
  [14] polar_race::thread_load(int) [271] std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [186] std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >::_Impl(std::_Bind_simple<void (*(int))(int)>&&)
  [25] polar_race::get_mini_key(polar_race::PolarString const&) [272] std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [224] std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >::~_Impl()
 [330] polar_race::FileNameArranger::init(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [101] std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [140] std::thread::thread()
 [296] polar_race::FileNameArranger::arrange(unsigned int) [273] std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [187] std::thread::thread<void (&)(int), int&>(void (&)(int), int&)
 [293] polar_race::FileNameArranger::Instance() [274] std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [128] std::thread::~thread()
  [72] polar_race::Read(int, void*, unsigned long) [275] std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [225] std::thread::operator=(std::thread&&)
 [294] polar_race::Mkdir(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [102] std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [163] void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::emplace_back<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  [21] polar_race::Write(int, void const*, unsigned long, int&) [97] std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [286] void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_emplace_back_aux<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
   [7] polar_race::Engine::Open(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, polar_race::Engine**) [306] std::_Deque_base<int, std::allocator<int> >::_Deque_base(std::_Deque_base<int, std::allocator<int> >&&) [386] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::swap(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
 [331] polar_race::Engine::Engine() [307] std::_Deque_base<int, std::allocator<int> >::_Deque_base() [164] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
 [332] polar_race::Engine::~Engine() [308] std::_Deque_base<int, std::allocator<int> >::_Deque_base(std::_Deque_base<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [324] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector()
  [19] polar_race::Logger::insert(int, polar_race::PolarString const&, polar_race::FileGroup::Location, unsigned long) [276] std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [325] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector()
  [34] polar_race::Logger::Logger() [196] std::_Mutex_base<(__gnu_cxx::_Lock_policy)2>::_Mutex_base() [236] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long)
 [333] polar_race::Logger::~Logger() [149] std::_Tuple_impl<0ul, void (*)(int), int>::_M_head(std::_Tuple_impl<0ul, void (*)(int), int>&) [84] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*)
  [31] polar_race::Database::get(unsigned long, polar_race::PolarString const&, polar_race::FileGroup::Location, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [167] std::_Tuple_impl<0ul, void (*)(int), int>::_M_tail(std::_Tuple_impl<0ul, void (*)(int), int>&) [85] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
  [18] polar_race::Database::insert(polar_race::PolarString const&, polar_race::PolarString const&) [197] std::_Tuple_impl<0ul, void (*)(int), int>::_Tuple_impl(std::_Tuple_impl<0ul, void (*)(int), int>&&) [86] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type)
  [35] polar_race::Database::Database() [175] std::_Tuple_impl<0ul, void (*)(int), int>::_Tuple_impl<void (*)(int)<int&>, void>(void (*)(int)<int&>&&, (void&&)...) [87] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&)
 [334] polar_race::Database::~Database() [185] std::_Tuple_impl<1ul, int>::_Tuple_impl(std::_Tuple_impl<1ul, int>&&) [90] std::__cxx11::to_string(int)
  [36] polar_race::HotTable::HotTable(unsigned int) [170] std::_Tuple_impl<1ul, int>::_Tuple_impl<int&>(int&) [387] std::__cxx11::to_string(unsigned long long)
 [335] polar_race::HotTable::~HotTable() [151] std::_Tuple_impl<1ul, int>::_M_head(std::_Tuple_impl<1ul, int>&) [362] std::__detail::_Select1st::_Select1st()
 [336] polar_race::MetaData::init(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [112] int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [363] std::__detail::_Insert_base<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Insert_base()
  [26] polar_race::MetaData::getTm() [353] std::__hash_base<unsigned long, unsigned long>::__hash_base() [364] std::__detail::_Rehash_base<unsigned long, std::pair<unsigned long const, int>, std::allocator<std::pair<unsigned long const, int> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Rehash_base()
